28.6139,77.2090,driver_001,2025-08-09T10:30:00
28.6289,77.2184,driver_002,2025-08-09T10:31:00
28.6562,77.2410,driver_003,2025-08-09T10:32:00
28.6400,77.2200,driver_004,2025-08-09T10:33:0028.638001142437354,77.36989694291773,68a9a73a1fa4097c099a8ea8,2025-08-23T11:34:34.792Z
28.638001142437354,77.36989694291773,68a9a73a1fa4097c099a8ea8,2025-08-23T11:34:35.093Z
28.638042210212507,77.3699136814778,68a9a73a1fa4097c099a8ea8,2025-08-23T11:35:20.117Z
28.638042210212507,77.3699136814778,68a9a73a1fa4097c099a8ea8,2025-08-23T11:35:20.118Z
28.638040225405767,77.36991683912994,68a9a73a1fa4097c099a8ea8,2025-08-23T11:37:19.305Z
28.638001247596296,77.36995460317668,68a9a73a1fa4097c099a8ea8,2025-08-23T11:58:16.719Z
28.638001247596296,77.36995460317668,68a9a73a1fa4097c099a8ea8,2025-08-23T11:58:25.584Z
28.638001247596296,77.36995460317668,68a9a73a1fa4097c099a8ea8,2025-08-23T11:58:25.584Z
28.638001247596296,77.36995460317668,68a9a73a1fa4097c099a8ea8,2025-08-23T11:58:28.601Z
28.638072385588785,77.37006601352421,68a9a73a1fa4097c099a8ea8,2025-08-23T12:02:00.494Z
28.638072385588785,77.37006601352421,68a9a73a1fa4097c099a8ea8,2025-08-23T12:02:00.494Z
28.638081074296814,77.37000158461373,68a9a73a1fa4097c099a8ea8,2025-08-23T12:02:56.235Z
28.638081074296814,77.37000158461373,68a9a73a1fa4097c099a8ea8,2025-08-23T12:02:56.235Z
28.63814403310983,77.36999587956846,68a9a73a1fa4097c099a8ea8,2025-08-23T12:03:57.526Z
28.63808944061919,77.37007610961636,68a9a73a1fa4097c099a8ea8,2025-08-23T12:13:35.816Z
28.63808944061919,77.37007610961636,68a9a73a1fa4097c099a8ea8,2025-08-23T12:13:35.831Z
28.638036867588976,77.36998535488993,68a9a73a1fa4097c099a8ea8,2025-08-23T12:18:57.653Z
28.638028153944546,77.37004276339356,68a9a73a1fa4097c099a8ea8,2025-08-23T12:19:59.039Z
28.638028153944546,77.37004276339356,68a9a73a1fa4097c099a8ea8,2025-08-23T12:19:59.039Z
28.63801464314979,77.36994945170355,68a9a73a1fa4097c099a8ea8,2025-08-23T12:35:04.374Z
28.63801464314979,77.36994945170355,68a9a73a1fa4097c099a8ea8,2025-08-23T12:35:04.374Z
28.63801464314979,77.36994945170355,68a9a73a1fa4097c099a8ea8,2025-08-23T12:35:16.207Z
28.63801464314979,77.36994945170355,68a9a73a1fa4097c099a8ea8,2025-08-23T12:35:16.208Z
28.6380528037273,77.36991805578383,68a9a73a1fa4097c099a8ea8,2025-08-23T12:45:02.028Z
28.6380528037273,77.36991805578383,68a9a73a1fa4097c099a8ea8,2025-08-23T12:45:02.028Z
28.637980211051982,77.36993437282203,68a9a73a1fa4097c099a8ea8,2025-08-23T12:45:44.936Z
28.637980211051982,77.36993437282203,68a9a73a1fa4097c099a8ea8,2025-08-23T12:45:44.951Z
28.63804148779704,77.37001316039353,68a9a73a1fa4097c099a8ea8,2025-08-23T12:50:36.477Z
28.63804148779704,77.37001316039353,68a9a73a1fa4097c099a8ea8,2025-08-23T12:50:53.217Z
28.63798031598762,77.36992365464737,68a9a73a1fa4097c099a8ea8,2025-08-23T14:47:51.815Z
28.63798031598762,77.36992365464737,68a9a73a1fa4097c099a8ea8,2025-08-23T14:48:12.753Z
28.63798031598762,77.36992365464737,68a9a73a1fa4097c099a8ea8,2025-08-23T14:48:12.753Z
28.638003828678656,77.36992575768637,68a9a73a1fa4097c099a8ea8,2025-08-23T14:48:37.975Z
28.638003828678656,77.36992575768637,68a9a73a1fa4097c099a8ea8,2025-08-23T14:48:38.005Z
28.638035792159943,77.37002463999156,68a9a73a1fa4097c099a8ea8,2025-08-23T14:50:52.381Z
28.638035792159943,77.37002463999156,68a9a73a1fa4097c099a8ea8,2025-08-23T14:50:52.381Z
28.638075678305036,77.37000936257733,68a9a73a1fa4097c099a8ea8,2025-08-23T14:51:44.615Z
28.638075678305036,77.37000936257733,68a9a73a1fa4097c099a8ea8,2025-08-23T14:51:44.615Z
28.63803948304352,77.3700183140355,68a9a73a1fa4097c099a8ea8,2025-08-23T14:59:54.776Z
28.63803948304352,77.3700183140355,68a9a73a1fa4097c099a8ea8,2025-08-23T14:59:54.777Z
